order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned,product_name,category,sub_category,cost_price,customer_name,city,state,region,revenue,cost,profit,profit_margin,order_year,order_month,month_name,order_quarter,return_flag,customer_type
O048071,2025-10-01,C01063,P0493,2,7635.46,0.25,No,Cricket Bat 493,Sports,Fitness,5000.78,Sneha Gupta,Ahmedabad,Gujarat,West,11453.19,10001.56,1451.63,12.67,2025,10,October,Q4,0,Returning Customer
O048072,2025-06-26,C07292,P0477,1,3109.27,0.1,No,Perfume 477,Beauty,Personal Care,2034.72,Rahul Sharma,Pune,Maharashtra,West,2798.34,2034.72,763.62,27.29,2025,6,June,Q2,0,Returning Customer
O048073,2025-10-20,C00985,P0488,1,15652.73,0.05,No,Office Chair 488,Furniture,Home Furniture,9882.11,Rohan Rajput,Chandigarh,Chandigarh,North,14870.09,9882.11,4987.98,33.54,2025,10,October,Q4,0,Returning Customer
O048074,2025-12-27,C06668,P0293,2,15944.22,0.25,No,Football 293,Sports,Fitness,12777.05,Arjun Rajput,Pune,Maharashtra,West,23916.33,25554.1,-1637.77,-6.85,2025,12,December,Q4,0,Returning Customer
O048075,2025-05-16,C09073,P0093,2,19143.41,0.0,No,Face Serum 93,Beauty,Personal Care,14565.22,Simran Singh,Surat,Gujarat,West,38286.82,29130.44,9156.38,23.92,2025,5,May,Q2,0,Returning Customer
O048076,2025-05-31,C02534,P0028,2,3385.6,0.2,No,Study Table 28,Furniture,Home Furniture,2428.02,Neha Patel,Kanpur,Uttar Pradesh,North,5416.96,4856.04,560.92,10.35,2025,5,May,Q2,0,Returning Customer
O048077,2025-03-25,C07248,P0448,1,15523.05,0.2,No,Hair Oil 448,Beauty,Personal Care,12970.11,Aman Patel,Lucknow,Uttar Pradesh,North,12418.44,12970.11,-551.67,-4.44,2025,3,March,Q1,0,Returning Customer
O048078,2025-10-07,C06233,P0424,1,6838.02,0.05,No,Leadership Skills 424,Books,Books,4320.63,Riya Rajput,Ahmedabad,Gujarat,West,6496.12,4320.63,2175.49,33.49,2025,10,October,Q4,0,Returning Customer
O048079,2025-06-09,C02271,P0171,1,9558.07,0.0,No,Keyboard 171,Electronics,Gadgets,7921.21,Pooja Rajput,Chandigarh,Chandigarh,North,9558.07,7921.21,1636.86,17.13,2025,6,June,Q2,0,Returning Customer
O048080,2025-07-01,C04481,P0273,1,5112.62,0.05,No,Finance Basics 273,Books,Books,3706.14,Ankit Verma,Pune,Maharashtra,West,4856.99,3706.14,1150.85,23.69,2025,7,July,Q3,0,Returning Customer
O048081,2025-12-22,C01014,P0430,5,16347.68,0.0,No,Moisturizer 430,Beauty,Personal Care,12645.48,Sahil Rajput,Ahmedabad,Gujarat,West,81738.4,63227.4,18511.0,22.65,2025,12,December,Q4,0,Returning Customer
O048082,2025-04-02,C02501,P0277,1,11257.04,0.15,No,Wireless Mouse 277,Electronics,Gadgets,8787.89,Aditi Gupta,Lucknow,Uttar Pradesh,North,9568.48,8787.89,780.59,8.16,2025,4,April,Q2,0,Returning Customer
O048083,2025-09-01,C06732,P0313,1,12321.09,0.25,No,Lip Balm 313,Beauty,Personal Care,8490.94,Aman Kumar,Ahmedabad,Gujarat,West,9240.82,8490.94,749.88,8.11,2025,9,September,Q3,0,Returning Customer
O048084,2025-02-24,C07233,P0091,1,22504.82,0.1,No,Jacket 91,Fashion,Clothing,14453.67,Ankit Patel,Kanpur,Uttar Pradesh,North,20254.34,14453.67,5800.67,28.64,2025,2,February,Q1,0,Returning Customer
O048085,2025-08-22,C07321,P0453,1,20727.68,0.15,No,Kitchen Scale 453,Home & Kitchen,Kitchen & Home,14467.31,Aarav Gupta,Kanpur,Uttar Pradesh,North,17618.53,14467.31,3151.22,17.89,2025,8,August,Q3,0,Returning Customer
O048086,2025-11-27,C03878,P0278,2,13287.97,0.05,No,Hoodie 278,Fashion,Clothing,9303.3,Aditya Gupta,Surat,Gujarat,West,25247.14,18606.6,6640.54,26.3,2025,11,November,Q4,0,Returning Customer
O048087,2025-05-14,C04839,P0448,2,15523.05,0.25,No,Hair Oil 448,Beauty,Personal Care,12970.11,Arjun Patel,Patna,Bihar,East,23284.57,25940.22,-2655.65,-11.41,2025,5,May,Q2,0,Returning Customer
O048088,2025-09-21,C02756,P0121,1,12127.77,0.2,No,Webcam 121,Electronics,Gadgets,8111.4,Ankit Verma,Chennai,Tamil Nadu,South,9702.22,8111.4,1590.82,16.4,2025,9,September,Q3,0,Returning Customer
O048089,2025-07-26,C08397,P0131,3,11768.77,0.25,No,Data Science Handbook 131,Books,Books,8569.34,Aarav Rajput,Kochi,Kerala,South,26479.73,25708.02,771.71,2.91,2025,7,July,Q3,0,Returning Customer
O048090,2025-05-28,C01351,P0046,3,17708.28,0.1,No,Backpack 46,Fashion,Clothing,11910.43,Kavya Kumar,Kolkata,West Bengal,East,47812.36,35731.29,12081.07,25.27,2025,5,May,Q2,0,Returning Customer
O048091,2025-04-10,C07329,P0367,3,18608.6,0.1,No,Electric Kettle 367,Home & Kitchen,Kitchen & Home,14917.85,Aman Singh,Jaipur,Rajasthan,North,50243.22,44753.55,5489.67,10.93,2025,4,April,Q2,0,Returning Customer
O048092,2025-02-14,C08242,P0265,2,10366.68,0.0,No,Body Lotion 265,Beauty,Personal Care,7319.26,Ankit Kumar,Bhubaneswar,Odisha,East,20733.36,14638.52,6094.84,29.4,2025,2,February,Q1,0,Returning Customer
O048093,2025-05-16,C06837,P0235,3,7444.12,0.1,No,Moisturizer 235,Beauty,Personal Care,5910.93,Priya Agarwal,Bengaluru,Karnataka,South,20099.12,17732.79,2366.33,11.77,2025,5,May,Q2,0,Returning Customer
O048094,2025-03-12,C02055,P0062,1,16115.62,0.25,No,Python Programming 62,Books,Books,11421.53,Karan Agarwal,Hyderabad,Telangana,South,12086.72,11421.53,665.18,5.5,2025,3,March,Q1,0,Returning Customer
O048095,2025-12-28,C00501,P0156,1,14385.21,0.15,No,Cricket Bat 156,Sports,Fitness,11490.91,Rohan Kumar,Lucknow,Uttar Pradesh,North,12227.43,11490.91,736.52,6.02,2025,12,December,Q4,0,Returning Customer
O048096,2025-07-27,C08720,P0296,1,16094.65,0.25,No,Tennis Ball 296,Sports,Fitness,12034.93,Sahil Patel,Chandigarh,Chandigarh,North,12070.99,12034.93,36.06,0.3,2025,7,July,Q3,0,Returning Customer
O048097,2025-09-14,C09204,P0279,1,11875.27,0.2,No,Mixer Grinder 279,Home & Kitchen,Kitchen & Home,7477.44,Ankit Patel,Lucknow,Uttar Pradesh,North,9500.22,7477.44,2022.78,21.29,2025,9,September,Q3,0,Returning Customer
O048098,2025-08-18,C08745,P0240,1,22222.78,0.0,No,Sunscreen 240,Beauty,Personal Care,14900.26,Aditya Sharma,Hyderabad,Telangana,South,22222.78,14900.26,7322.52,32.95,2025,8,August,Q3,0,Returning Customer
O048099,2025-10-21,C04917,P0033,1,13043.99,0.15,No,Webcam 33,Electronics,Gadgets,10549.03,Aman Mishra,Patna,Bihar,East,11087.39,10549.03,538.36,4.86,2025,10,October,Q4,0,Returning Customer
O048100,2025-11-05,C08001,P0200,1,8446.41,0.05,No,Dumbbells 200,Sports,Fitness,5739.76,Aman Yadav,Hyderabad,Telangana,South,8024.09,5739.76,2284.33,28.47,2025,11,November,Q4,0,Returning Customer
O048101,2025-07-06,C04103,P0263,2,14505.92,0.0,No,Storage Box 263,Home & Kitchen,Kitchen & Home,10611.89,Ankit Gupta,Kolkata,West Bengal,East,29011.84,21223.78,7788.06,26.84,2025,7,July,Q3,0,Returning Customer
O048102,2025-05-08,C08766,P0214,4,14175.18,0.0,No,SQL Complete Guide 214,Books,Books,10992.54,Vikash Verma,Kanpur,Uttar Pradesh,North,56700.72,43970.16,12730.56,22.45,2025,5,May,Q2,0,Returning Customer
O048103,2025-08-09,C03830,P0030,2,14970.72,0.05,Yes,Fiction Novel 30,Books,Books,10656.7,Isha Agarwal,Bengaluru,Karnataka,South,28444.37,21313.4,7130.97,25.07,2025,8,August,Q3,1,Returning Customer
O048104,2025-06-17,C06320,P0122,3,21161.99,0.15,No,Track Pants 122,Fashion,Clothing,13993.67,Ankit Agarwal,Ahmedabad,Gujarat,West,53963.07,41981.01,11982.06,22.2,2025,6,June,Q2,0,Returning Customer
O048105,2025-11-30,C09268,P0146,2,2161.81,0.05,No,Backpack 146,Fashion,Clothing,1379.98,Ankit Singh,Mumbai,Maharashtra,West,4107.44,2759.96,1347.48,32.81,2025,11,November,Q4,0,Returning Customer
O048106,2025-11-20,C04388,P0398,1,316.49,0.15,No,Sofa 398,Furniture,Home Furniture,217.87,Sneha Singh,Jaipur,Rajasthan,North,269.02,217.87,51.15,19.01,2025,11,November,Q4,0,Returning Customer
O048107,2025-03-17,C01025,P0274,3,7675.3,0.05,No,Water Bottle 274,Home & Kitchen,Kitchen & Home,5787.1,Isha Singh,Surat,Gujarat,West,21874.6,17361.3,4513.3,20.63,2025,3,March,Q1,0,Returning Customer
O048108,2025-10-01,C06914,P0171,1,9558.07,0.15,No,Keyboard 171,Electronics,Gadgets,7921.21,Pooja Kumar,Patna,Bihar,East,8124.36,7921.21,203.15,2.5,2025,10,October,Q4,0,Returning Customer
O048109,2025-11-08,C06450,P0200,3,8446.41,0.15,No,Dumbbells 200,Sports,Fitness,5739.76,Aarav Sharma,Patna,Bihar,East,21538.35,17219.28,4319.07,20.05,2025,11,November,Q4,0,Returning Customer
O048110,2025-05-29,C04264,P0108,3,15961.85,0.05,No,Air Fryer 108,Home & Kitchen,Kitchen & Home,11451.58,Aditi Verma,Bhubaneswar,Odisha,East,45491.27,34354.74,11136.53,24.48,2025,5,May,Q2,0,Returning Customer
O048111,2025-04-01,C05529,P0029,1,11386.55,0.05,No,Electric Kettle 29,Home & Kitchen,Kitchen & Home,8656.08,Pooja Gupta,Surat,Gujarat,West,10817.22,8656.08,2161.14,19.98,2025,4,April,Q2,0,Returning Customer
O048112,2025-03-24,C06123,P0350,2,12750.43,0.05,No,Sofa 350,Furniture,Home Furniture,9876.86,Aditya Sharma,Surat,Gujarat,West,24225.82,19753.72,4472.1,18.46,2025,3,March,Q1,0,Returning Customer
O048113,2025-02-16,C07424,P0482,1,8229.98,0.2,No,Backpack 482,Fashion,Clothing,7071.75,Karan Yadav,Chandigarh,Chandigarh,North,6583.98,7071.75,-487.77,-7.41,2025,2,February,Q1,0,Returning Customer
O048114,2025-11-04,C04919,P0095,1,12728.52,0.2,No,Body Lotion 95,Beauty,Personal Care,8044.5,Aarav Gupta,Mumbai,Maharashtra,West,10182.82,8044.5,2138.32,21.0,2025,11,November,Q4,0,Returning Customer
O048115,2025-02-08,C05258,P0378,1,9109.45,0.2,No,Data Science Handbook 378,Books,Books,7269.83,Aditi Agarwal,Kochi,Kerala,South,7287.56,7269.83,17.73,0.24,2025,2,February,Q1,0,Returning Customer
O048116,2025-01-09,C00334,P0338,2,2284.03,0.25,No,Perfume 338,Beauty,Personal Care,1496.32,Aditi Verma,Patna,Bihar,East,3426.04,2992.64,433.41,12.65,2025,1,January,Q1,0,Returning Customer
O048117,2025-10-31,C07922,P0126,3,18429.73,0.0,Yes,Face Wash 126,Beauty,Personal Care,11975.19,Arjun Agarwal,Delhi,Delhi,North,55289.19,35925.57,19363.62,35.02,2025,10,October,Q4,1,Returning Customer
O048118,2025-06-20,C02734,P0329,2,753.43,0.05,No,Business Analytics 329,Books,Books,604.36,Kavya Mishra,Kochi,Kerala,South,1431.52,1208.72,222.8,15.56,2025,6,June,Q2,0,Returning Customer
O048119,2025-05-15,C00117,P0372,3,15319.49,0.2,No,Sneakers 372,Fashion,Clothing,12566.79,Ananya Agarwal,Chandigarh,Chandigarh,North,36766.78,37700.37,-933.59,-2.54,2025,5,May,Q2,0,Returning Customer
O048120,2025-07-21,C08564,P0083,3,12215.68,0.1,No,Gym Gloves 83,Sports,Fitness,9884.61,Aditya Mishra,Hyderabad,Telangana,South,32982.34,29653.83,3328.51,10.09,2025,7,July,Q3,0,Returning Customer
O048121,2025-09-15,C01770,P0379,1,11059.97,0.25,No,Dress 379,Fashion,Clothing,9191.37,Aman Agarwal,Delhi,Delhi,North,8294.98,9191.37,-896.39,-10.81,2025,9,September,Q3,0,Returning Customer
O048122,2025-03-29,C00855,P0040,1,15323.09,0.25,Yes,Sports Shoes 40,Sports,Fitness,11506.67,Neha Kumar,Chandigarh,Chandigarh,North,11492.32,11506.67,-14.35,-0.12,2025,3,March,Q1,1,Returning Customer
O048123,2025-03-05,C02493,P0462,1,10912.33,0.0,No,Machine Learning Guide 462,Books,Books,7452.84,Karan Rajput,Mumbai,Maharashtra,West,10912.33,7452.84,3459.49,31.7,2025,3,March,Q1,0,Returning Customer
O048124,2025-03-25,C01323,P0362,1,8617.59,0.0,No,Air Fryer 362,Home & Kitchen,Kitchen & Home,5530.86,Rahul Rajput,Bhubaneswar,Odisha,East,8617.59,5530.86,3086.73,35.82,2025,3,March,Q1,0,Returning Customer
O048125,2025-09-15,C08512,P0171,1,9558.07,0.1,No,Keyboard 171,Electronics,Gadgets,7921.21,Vikash Singh,Pune,Maharashtra,West,8602.26,7921.21,681.05,7.92,2025,9,September,Q3,0,Returning Customer
O048126,2025-04-09,C04681,P0217,2,9086.62,0.25,No,Jacket 217,Fashion,Clothing,7543.43,Kavya Singh,Mumbai,Maharashtra,West,13629.93,15086.86,-1456.93,-10.69,2025,4,April,Q2,0,Returning Customer
O048127,2025-08-22,C04289,P0289,2,9994.13,0.0,No,Track Pants 289,Fashion,Clothing,8545.16,Ananya Yadav,Chandigarh,Chandigarh,North,19988.26,17090.32,2897.94,14.5,2025,8,August,Q3,0,Returning Customer
O048128,2025-03-29,C08228,P0408,1,2687.66,0.2,No,Dumbbells 408,Sports,Fitness,2215.95,Vikash Verma,Patna,Bihar,East,2150.13,2215.95,-65.82,-3.06,2025,3,March,Q1,0,Returning Customer
O048129,2025-02-14,C05636,P0417,1,16005.13,0.25,No,Fiction Novel 417,Books,Books,11065.76,Riya Mishra,Delhi,Delhi,North,12003.85,11065.76,938.09,7.81,2025,2,February,Q1,0,Returning Customer
O048130,2025-04-20,C03032,P0020,1,5439.99,0.1,No,TV Unit 20,Furniture,Home Furniture,3632.19,Sneha Gupta,Kochi,Kerala,South,4895.99,3632.19,1263.8,25.81,2025,4,April,Q2,0,Returning Customer
O048131,2025-11-10,C02181,P0180,5,525.95,0.2,No,Sunscreen 180,Beauty,Personal Care,356.85,Arjun Rajput,Patna,Bihar,East,2103.8,1784.25,319.55,15.19,2025,11,November,Q4,0,Returning Customer
O048132,2025-10-09,C00117,P0080,1,17977.8,0.0,No,Face Wash 80,Beauty,Personal Care,11854.97,Ananya Agarwal,Chandigarh,Chandigarh,North,17977.8,11854.97,6122.83,34.06,2025,10,October,Q4,0,Returning Customer
O048133,2025-01-05,C04379,P0136,4,19292.56,0.25,No,Sports Shoes 136,Sports,Fitness,12658.3,Aditya Yadav,Ahmedabad,Gujarat,West,57877.68,50633.2,7244.48,12.52,2025,1,January,Q1,0,Returning Customer
O048134,2025-09-01,C05898,P0289,2,9994.13,0.25,No,Track Pants 289,Fashion,Clothing,8545.16,Aman Patel,Hyderabad,Telangana,South,14991.2,17090.32,-2099.12,-14.0,2025,9,September,Q3,0,Returning Customer
O048135,2025-12-04,C04859,P0349,1,11687.99,0.1,No,Webcam 349,Electronics,Gadgets,7397.04,Priya Mishra,Kanpur,Uttar Pradesh,North,10519.19,7397.04,3122.15,29.68,2025,12,December,Q4,0,Returning Customer
O048136,2025-12-21,C00188,P0485,1,7560.69,0.15,No,Webcam 485,Electronics,Gadgets,6226.81,Vikash Yadav,Chandigarh,Chandigarh,North,6426.59,6226.81,199.78,3.11,2025,12,December,Q4,0,Returning Customer
O048137,2025-09-03,C05773,P0043,2,16292.15,0.05,Yes,Fiction Novel 43,Books,Books,12025.76,Aarav Kumar,Patna,Bihar,East,30955.08,24051.52,6903.56,22.3,2025,9,September,Q3,1,Returning Customer
O048138,2025-11-14,C06302,P0456,1,9459.84,0.15,No,Body Lotion 456,Beauty,Personal Care,7966.51,Ankit Gupta,Hyderabad,Telangana,South,8040.86,7966.51,74.35,0.92,2025,11,November,Q4,0,Returning Customer
O048139,2025-09-24,C04591,P0136,2,19292.56,0.15,No,Sports Shoes 136,Sports,Fitness,12658.3,Aman Yadav,Kolkata,West Bengal,East,32797.35,25316.6,7480.75,22.81,2025,9,September,Q3,0,Returning Customer
O048140,2025-11-04,C08167,P0044,1,18218.13,0.25,No,SQL Complete Guide 44,Books,Books,12672.83,Pooja Gupta,Delhi,Delhi,North,13663.6,12672.83,990.77,7.25,2025,11,November,Q4,0,Returning Customer
O048141,2025-05-09,C02324,P0211,1,14052.38,0.2,No,Vacuum Cleaner 211,Home & Kitchen,Kitchen & Home,12051.61,Aditya Singh,Bengaluru,Karnataka,South,11241.9,12051.61,-809.71,-7.2,2025,5,May,Q2,0,Returning Customer
O048142,2025-03-15,C08488,P0469,1,3816.83,0.1,No,Wireless Mouse 469,Electronics,Gadgets,3305.1,Arjun Mishra,Hyderabad,Telangana,South,3435.15,3305.1,130.05,3.79,2025,3,March,Q1,0,Returning Customer
O048143,2025-07-04,C06110,P0136,1,19292.56,0.1,No,Sports Shoes 136,Sports,Fitness,12658.3,Karan Sharma,Delhi,Delhi,North,17363.3,12658.3,4705.0,27.1,2025,7,July,Q3,0,Returning Customer
O048144,2025-05-09,C00357,P0452,3,15438.54,0.05,Yes,Mixer Grinder 452,Home & Kitchen,Kitchen & Home,11198.11,Vikash Gupta,Patna,Bihar,East,43999.84,33594.33,10405.51,23.65,2025,5,May,Q2,1,Returning Customer
O048145,2025-03-10,C08132,P0054,1,17562.76,0.15,No,TV Unit 54,Furniture,Home Furniture,13386.81,Riya Gupta,Ahmedabad,Gujarat,West,14928.35,13386.81,1541.54,10.33,2025,3,March,Q1,0,Returning Customer
O048146,2025-09-24,C07469,P0413,1,5144.6,0.2,No,Makeup Kit 413,Beauty,Personal Care,3733.29,Isha Singh,Patna,Bihar,East,4115.68,3733.29,382.39,9.29,2025,9,September,Q3,0,Returning Customer
O048147,2025-01-19,C01687,P0076,3,9861.76,0.25,No,Office Chair 76,Furniture,Home Furniture,6221.63,Rahul Mishra,Pune,Maharashtra,West,22188.96,18664.89,3524.07,15.88,2025,1,January,Q1,0,Returning Customer
O048148,2025-03-05,C06141,P0007,5,12217.49,0.05,No,Finance Basics 7,Books,Books,9748.56,Aditi Mishra,Bengaluru,Karnataka,South,58033.08,48742.8,9290.28,16.01,2025,3,March,Q1,0,Returning Customer
O048149,2025-05-15,C07765,P0368,1,16815.32,0.2,No,Skipping Rope 368,Sports,Fitness,11497.56,Simran Verma,Bhubaneswar,Odisha,East,13452.26,11497.56,1954.7,14.53,2025,5,May,Q2,0,Returning Customer
O048150,2025-11-27,C09886,P0242,1,8897.58,0.2,No,Wireless Mouse 242,Electronics,Gadgets,7291.68,Ananya Agarwal,Bhubaneswar,Odisha,East,7118.06,7291.68,-173.62,-2.44,2025,11,November,Q4,0,Returning Customer
O048151,2025-05-16,C05187,P0091,2,22504.82,0.15,No,Jacket 91,Fashion,Clothing,14453.67,Aarav Singh,Chennai,Tamil Nadu,South,38258.19,28907.34,9350.85,24.44,2025,5,May,Q2,0,Returning Customer
O048152,2025-06-18,C08411,P0112,2,15916.71,0.2,No,Machine Learning Guide 112,Books,Books,11013.21,Aditya Rajput,Chennai,Tamil Nadu,South,25466.74,22026.42,3440.32,13.51,2025,6,June,Q2,0,Returning Customer
O048153,2025-08-19,C04050,P0184,2,9430.85,0.25,No,Hoodie 184,Fashion,Clothing,6883.83,Isha Rajput,Delhi,Delhi,North,14146.28,13767.66,378.62,2.68,2025,8,August,Q3,0,Returning Customer
O048154,2025-06-26,C03070,P0078,3,1175.42,0.0,No,Air Fryer 78,Home & Kitchen,Kitchen & Home,967.91,Sneha Agarwal,Kanpur,Uttar Pradesh,North,3526.26,2903.73,622.53,17.65,2025,6,June,Q2,0,Returning Customer
O048155,2025-12-13,C03482,P0137,1,16054.87,0.15,No,Yoga Mat 137,Sports,Fitness,11358.47,Aditi Yadav,Pune,Maharashtra,West,13646.64,11358.47,2288.17,16.77,2025,12,December,Q4,0,Returning Customer
O048156,2025-11-10,C03517,P0087,1,16436.2,0.25,No,USB Cable 87,Electronics,Gadgets,12949.99,Riya Rajput,Chennai,Tamil Nadu,South,12327.15,12949.99,-622.84,-5.05,2025,11,November,Q4,0,Returning Customer
O048157,2025-12-10,C06350,P0187,1,9100.08,0.1,No,Makeup Kit 187,Beauty,Personal Care,7492.1,Aarav Rajput,Mumbai,Maharashtra,West,8190.07,7492.1,697.97,8.52,2025,12,December,Q4,0,Returning Customer
O048158,2025-11-03,C00425,P0468,1,16392.19,0.15,No,Dinner Set 468,Home & Kitchen,Kitchen & Home,13181.28,Aditi Gupta,Delhi,Delhi,North,13933.36,13181.28,752.08,5.4,2025,11,November,Q4,0,Returning Customer
O048159,2025-02-09,C07323,P0407,1,22191.87,0.0,No,Cookware Set 407,Home & Kitchen,Kitchen & Home,14819.82,Aditi Singh,Hyderabad,Telangana,South,22191.87,14819.82,7372.05,33.22,2025,2,February,Q1,0,Returning Customer
O048160,2025-04-15,C00864,P0279,4,11875.27,0.25,No,Mixer Grinder 279,Home & Kitchen,Kitchen & Home,7477.44,Priya Agarwal,Kochi,Kerala,South,35625.81,29909.76,5716.05,16.04,2025,4,April,Q2,0,Returning Customer
O048161,2025-10-27,C09647,P0432,1,12911.73,0.0,No,USB Cable 432,Electronics,Gadgets,10539.29,Isha Yadav,Delhi,Delhi,North,12911.73,10539.29,2372.44,18.37,2025,10,October,Q4,0,Returning Customer
O048162,2025-05-16,C00981,P0259,3,16552.2,0.0,No,Sneakers 259,Fashion,Clothing,13906.7,Pooja Kumar,Patna,Bihar,East,49656.6,41720.1,7936.5,15.98,2025,5,May,Q2,0,Returning Customer
O048163,2025-10-17,C05569,P0089,1,4607.66,0.15,No,Bedside Table 89,Furniture,Home Furniture,3832.05,Vikash Patel,Jaipur,Rajasthan,North,3916.51,3832.05,84.46,2.16,2025,10,October,Q4,0,Returning Customer
O048164,2025-08-09,C04565,P0233,1,9090.5,0.15,No,Dumbbells 233,Sports,Fitness,7612.38,Neha Gupta,Kochi,Kerala,South,7726.92,7612.38,114.55,1.48,2025,8,August,Q3,0,Returning Customer
O048165,2025-04-04,C05310,P0250,1,13369.44,0.0,No,Resistance Band 250,Sports,Fitness,9506.4,Simran Mishra,Surat,Gujarat,West,13369.44,9506.4,3863.04,28.89,2025,4,April,Q2,0,Returning Customer
O048166,2025-05-17,C08472,P0144,1,11573.74,0.2,No,Water Bottle 144,Home & Kitchen,Kitchen & Home,8507.07,Simran Gupta,Delhi,Delhi,North,9258.99,8507.07,751.92,8.12,2025,5,May,Q2,0,Returning Customer
O048167,2025-09-23,C03218,P0029,1,11386.55,0.05,No,Electric Kettle 29,Home & Kitchen,Kitchen & Home,8656.08,Ananya Yadav,Bengaluru,Karnataka,South,10817.22,8656.08,2161.14,19.98,2025,9,September,Q3,0,Returning Customer
O048168,2025-11-01,C05833,P0452,2,15438.54,0.1,No,Mixer Grinder 452,Home & Kitchen,Kitchen & Home,11198.11,Isha Kumar,Chennai,Tamil Nadu,South,27789.37,22396.22,5393.15,19.41,2025,11,November,Q4,0,Returning Customer
O048169,2025-04-30,C00352,P0232,3,12424.02,0.15,Yes,SQL Complete Guide 232,Books,Books,9078.46,Simran Patel,Chandigarh,Chandigarh,North,31681.25,27235.38,4445.87,14.03,2025,4,April,Q2,1,Returning Customer
O048170,2025-05-07,C07221,P0275,2,17991.44,0.1,No,Bluetooth Speaker 275,Electronics,Gadgets,12015.34,Aditi Agarwal,Bhubaneswar,Odisha,East,32384.59,24030.68,8353.91,25.8,2025,5,May,Q2,0,Returning Customer
O048171,2025-11-16,C02500,P0430,3,16347.68,0.05,No,Moisturizer 430,Beauty,Personal Care,12645.48,Karan Rajput,Kolkata,West Bengal,East,46590.89,37936.44,8654.45,18.58,2025,11,November,Q4,0,Returning Customer
O048172,2025-01-30,C08864,P0120,4,5310.31,0.0,Yes,Office Chair 120,Furniture,Home Furniture,3601.21,Riya Patel,Delhi,Delhi,North,21241.24,14404.84,6836.4,32.18,2025,1,January,Q1,1,Returning Customer
O048173,2025-05-24,C06535,P0194,5,6380.09,0.1,No,SQL Complete Guide 194,Books,Books,5148.73,Kavya Yadav,Kochi,Kerala,South,28710.41,25743.65,2966.76,10.33,2025,5,May,Q2,0,Returning Customer
O048174,2025-04-13,C00991,P0155,1,17906.25,0.25,No,Python Programming 155,Books,Books,12556.78,Rohan Singh,Kochi,Kerala,South,13429.69,12556.78,872.91,6.5,2025,4,April,Q2,0,Returning Customer
O048175,2025-04-23,C03968,P0007,2,12217.49,0.05,No,Finance Basics 7,Books,Books,9748.56,Sneha Rajput,Chennai,Tamil Nadu,South,23213.23,19497.12,3716.11,16.01,2025,4,April,Q2,0,Returning Customer
O048176,2025-07-13,C02332,P0394,1,8659.15,0.2,Yes,Smart Watch 394,Electronics,Gadgets,6477.16,Rahul Agarwal,Delhi,Delhi,North,6927.32,6477.16,450.16,6.5,2025,7,July,Q3,1,Returning Customer
O048177,2025-01-21,C01034,P0048,2,19441.71,0.05,No,Face Serum 48,Beauty,Personal Care,14919.26,Neha Kumar,Mumbai,Maharashtra,West,36939.25,29838.52,7100.73,19.22,2025,1,January,Q1,0,Returning Customer
O048178,2025-12-16,C05273,P0390,1,18079.48,0.25,No,Kitchen Scale 390,Home & Kitchen,Kitchen & Home,12539.51,Ananya Verma,Bhubaneswar,Odisha,East,13559.61,12539.51,1020.1,7.52,2025,12,December,Q4,0,Returning Customer
O048179,2025-02-05,C05390,P0404,2,2978.54,0.15,Yes,Track Pants 404,Fashion,Clothing,2048.06,Aditi Agarwal,Ahmedabad,Gujarat,West,5063.52,4096.12,967.4,19.11,2025,2,February,Q1,1,Returning Customer
O048180,2025-09-25,C06984,P0041,2,14882.69,0.0,No,Lip Balm 41,Beauty,Personal Care,12894.09,Neha Patel,Lucknow,Uttar Pradesh,North,29765.38,25788.18,3977.2,13.36,2025,9,September,Q3,0,Returning Customer
O048181,2025-12-04,C09358,P0447,3,10287.3,0.2,No,Vacuum Cleaner 447,Home & Kitchen,Kitchen & Home,6500.31,Aarav Mishra,Chennai,Tamil Nadu,South,24689.52,19500.93,5188.59,21.02,2025,12,December,Q4,0,Returning Customer
